tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
215128,167112,True,Thu Oct 05 01:20:50 +0000 2017,@AmazonHelp Apparently I'm not alone...I see your recent reviews on facebook.  Including mine.  I'm just over it.  I don't want a free month of it.,215127,215129.0
2753549,752099,True,Tue Nov 21 09:03:17 +0000 2017,@AmazonHelp How much time will you need since the order placing 8 days are gone till now you are again and again stretching it just provide me my refund and let me leave this fraud website for ever,2753550,2753548.0
1973419,584439,True,Wed Oct 18 17:46:58 +0000 2017,@21306 someone plagiarized my writing in A SELF published book on @115821 the help center is useless,1973417,
529041,242502,True,Sat Dec 02 10:01:44 +0000 2017,@AmazonHelp Attached the screenshot https://t.co/pOh0Ly52MB,529043,529040.0
2946749,813914,True,Wed Nov 29 15:45:32 +0000 2017,@AmazonHelp Je n’ai pas reçu ma commande et je ne peux pas reclamer. Le colis est indiquer comme livrer mais rien à la maison,2946748,2946750.0
2789074,778524,True,Tue Nov 21 19:41:14 +0000 2017,"Seriously @115821?! You’re going to deliver this box to my house at the holidays?! Come on, man! https://t.co/EZ8weN6o9q",2789073,
2329618,674519,True,Fri Oct 20 01:32:46 +0000 2017,@AmazonHelp Everytime I click on and to screen the button goes gray and nothing happens.,2329620,2329617.0
980223,352415,True,Sun Oct 22 05:59:04 +0000 2017,@AmazonHelp Change from original estimate oct 21 by 8pm to anywhere between oct 21-24. Not sure why I paid extra for overnight if this was goingto occur,980225,980222.0
843565,159139,True,Sat Nov 25 10:24:39 +0000 2017,@AmazonHelp It just gives a window until 8pm. This order was supposed to be delivered on Monday. How can I change it back to that,843567,843564.0
108226,140023,True,Thu Nov 23 19:17:33 +0000 2017,"There's nothing worse than being scammed by a 3rd party seller on @115821 and finding out on your favorite holiday, Thanksgiving 😣😔😭",108224,
703883,288182,True,Thu Nov 23 17:51:05 +0000 2017,Wow @171383 hat jetzt Podcasts &lt;3 vielen dank,703882,
264386,179001,True,Wed Nov 08 08:17:09 +0000 2017,@AmazonHelp Was due to come Tuesday last week which still hasn’t arrived 2/2,264389,264385.0
2874003,797896,True,Tue Nov 28 04:34:09 +0000 2017,"@AmazonHelp kein problem. vielleicht könntetn ihr ja eine rundmail schreiben oder an eien nwsseite weiterleiten, damit niemand drauf reinfällt. gibt immer wieder leute die darauf reinfallen :)",2874002,2874004.0
2278646,662536,True,Sat Nov 11 18:18:08 +0000 2017,"@115830 for 3 years plus I’ve been ordering through Amazon Prime and now my address is suddenly invalid?! 😠 defo not renewing the subscription, totally useless. Didn’t even knock on my ‘safe neighbours’ house #NotImpressed https://t.co/BeTWmZF6CV",2278645,
534236,243733,True,Sat Dec 02 11:44:51 +0000 2017,"@AmazonHelp blatantly not resolved, hence tweet. i give up!",534235,534237.0
1341581,432924,True,Fri Oct 27 16:02:22 +0000 2017,"@AmazonHelp I did, was online at 12.30 before the 12.31 start selected the item, yet could not checkout, product became unavailable.","1341583,1341584",1341580.0
1352163,435323,True,Fri Oct 27 18:39:32 +0000 2017,@AmazonHelp Le suivi me dit “en transit / livraison prévue avant 20h”,1352165,1352162.0
1910346,533363,True,Wed Nov 08 05:51:03 +0000 2017,"@AmazonHelp Nope - one was UPS from Cali, two USPS from Midwest, one AMZL from local (Seattle). And the AMZL was a same day delivery - never showed up. #Sadday https://t.co/eUeE0eZ21L",1910345,
566593,252844,True,Sun Dec 03 01:34:15 +0000 2017,@AmazonHelp why does my fire stick just randomly decided to restart.  Tuff to watch football games when this happens thanks,566591,
1376030,440329,True,Sat Oct 28 01:45:17 +0000 2017,I’m never ordering from Amazon again. Their delivery drivers for their courier service are incompetent.,1376027,
1449055,456244,True,Mon Oct 16 19:44:23 +0000 2017,@AmazonHelp 20 ottobre,1449057,1449054.0
1986965,199266,True,Wed Nov 08 07:23:17 +0000 2017,"@AmazonHelp Customer support chat and phone not able to arrange me an inspection and refund/replace for order : 405-6129009-8035548. Now, they asked me to email cs-reply[at]amazon.in. Care to help? Wrong order and amazon keeps wasting time ... and support team seems helpless.","1986966,1986964,1986967,1986968,1986969",
1665984,507564,True,Tue Oct 17 15:19:30 +0000 2017,"If @115821 #amazonlogistics wants to be a delivery service, they need a better problem resolution and feedback mechanism @115851",1665982,
332049,195060,True,Sat Oct 07 18:36:54 +0000 2017,"@AmazonHelp Könnt ihr vor der Bestellung den Lieferdienst schon angeben, damit man ggf. noch einen anderen auswählen kann?",332047,
2829481,234915,True,Mon Nov 27 12:29:17 +0000 2017,"Hey @AmazonHelp, why is the 1rst season of Preacher only available in French in Belgium?",2829477,
748733,298988,True,Wed Oct 11 17:20:28 +0000 2017,@115821 ARE YOU working on fixing my app or do I have to suffer without you for an entire day? 😭😭😭,748731,
138932,147312,True,Thu Nov 23 15:03:13 +0000 2017,@AmazonHelp I look forward to hearing what can be done as the longer this takes the less chance I use this service again,138931,138933.0
1520096,472563,True,Tue Oct 17 17:01:16 +0000 2017,"@AmazonHelp nothing was damaged, but something as delicate as a graphics card should be packaged a lot more than it was","1520098,1520099",1520095.0
1208370,403720,True,Sun Oct 15 22:59:26 +0000 2017,"@AmazonHelp I canceled, I want a refund",1208372,1208369.0
2722167,763720,True,Sun Nov 26 23:05:30 +0000 2017,"@115830 why is my ""one day delivery"" due Wednesday?
That's not one day and not what I paid prime for.",2722165,
986154,158433,True,Sat Oct 14 10:04:09 +0000 2017,@115850 My PIN cord is 741550 but unable process here. Why?,986153,986155.0
1381475,338747,True,Sat Oct 28 06:26:02 +0000 2017,You can’t beat @118702 in any mode. This is a service from another level. Where @115821 sucks always Flipkart kills by their words,1381471,
2405091,691777,True,Tue Nov 14 14:54:48 +0000 2017,@AmazonHelp Yes! Nothing. Im fuming.,2405090,2405092.0
1380502,441346,True,Sat Oct 28 05:20:33 +0000 2017,"Seria meu sonho trabalhar na @117086??? 
S
E
R
I
A",1380501,
274728,181633,True,Sat Nov 25 02:51:11 +0000 2017,"@115851 Even after requesting and then sending legal notice to Amazon India to stop sellers undercutting us by selling counterfeits of Aquagrand Plus &amp; Florentine purifiers, they are not blocking them for mere sales. I believe you do not support frauds. Need help #bezos",274727,
744175,194213,True,Wed Oct 11 15:26:47 +0000 2017,"@AmazonHelp getting my prime parcel delivered to a business address and it says until 9, we close in 35 minutes, need the parcel. Help!",744174,
1512019,470939,True,Fri Nov 03 18:05:44 +0000 2017,@AmazonHelp What if I made my order from UK?,1512020,1512018.0
1541876,477745,True,Sat Nov 04 14:44:10 +0000 2017,@AmazonHelp I have a gift card attached to this account what will happen to it?,1541877,1541875.0
1892074,564184,True,Wed Nov 15 00:54:34 +0000 2017,I don’t understand why @AmazonHelp gives me a credit when my items are late but do nothing when my items don’t show up at all.,"1892071,1892075",
922696,168400,True,Sat Oct 21 13:17:45 +0000 2017,@AmazonHelp any idea when my order is due? its due to be picked up from a pinball locker,922693,
1956137,580543,True,Thu Oct 19 09:12:02 +0000 2017,@AmazonHelp Have done that,"1956139,1956140",1956136.0
2657342,749142,True,Sat Nov 18 20:52:58 +0000 2017,@AmazonHelp Hi. Ordered a @749143 lens via @115821 and @118706 lost it. The sender didn’t insure the package so I can’t make file a claim on it. What are my options?,2657341,
2544940,723385,True,Mon Nov 27 18:38:47 +0000 2017,"@AmazonHelp Still not received it. Had another delivery from you, but not the things that were meant to arrive yesterday",2544942,2544939.0
2709899,760942,True,Mon Nov 20 02:21:45 +0000 2017,@AmazonHelp I have done all this but it still does not seem to work,2709900,2709898.0
2602231,736324,True,Fri Nov 17 08:25:52 +0000 2017,@AmazonHelp I cant get to the site to even loh in,2602229,2602233.0
274887,181672,True,Fri Oct 06 06:21:23 +0000 2017,@AmazonHelp ありがとうございます。,274886,274888.0
1659686,207485,True,Mon Nov 06 05:31:07 +0000 2017,"@AmazonHelp For same issue,Safe T claim does reimbursement as a successful order then why FBA is malpracticing it under the name of FAIR MARKET VALUE?","1660439,1660440",1659685.0
1175653,396550,True,Sun Oct 15 20:37:46 +0000 2017,"@AmazonHelp 
Hey preordered the new @212203 game and no relase day delivery. Messaged and called customer service no help https://t.co/iWWG3Slz4S",1175651,
1638621,501075,True,Tue Oct 17 13:12:53 +0000 2017,"@116090 Like maybe if I order my stuff from a robot, I should expect an angry guy to shove it through my door?",1638619,1638629.0
400320,202267,True,Mon Oct 09 19:31:40 +0000 2017,"@AmazonHelp I’ll get her to do that, thanks!",400321,400319.0
511686,237635,True,Sat Dec 02 00:00:53 +0000 2017,"@AmazonHelp I have done that now, can you please tell me though why your website advertises delivery by 8pm when in fact it can be up until 10pm? this is not mentioned anywhere in the ordering or tracking stages.",511687,511684.0
232205,144471,True,Thu Oct 05 10:48:01 +0000 2017,"Being a @115850 prime customer, why I'm not getting unlimited photo storage ??? 

@AmazonHelp https://t.co/TpFXPFTKXi",232204,
1760531,347143,True,Tue Nov 07 20:01:59 +0000 2017,@AmazonHelp Are you going to help me with this @AmazonHelp?,1760528,1760537.0
1354463,435859,True,Sun Oct 29 15:19:44 +0000 2017,"@AmazonHelp refund was received few minutes earlier, please convey my gratefulness to the team! thanks! and please from next time give a longer timefame","1354464,1354465",1354461.0
2772445,774927,True,Mon Nov 27 00:09:05 +0000 2017,"Always a joy when @118706 marks my @115821 shipment as delivered, but doesn't bother to actually deliver the package

@123967 #Fail #Fraud",2772443,
717642,291837,True,Wed Oct 11 00:49:20 +0000 2017,"@115821 why do I have a random charge for $11.84 for ""amazon prime"" when I am not a prime member and haven't made a purchase in a long time",717640,
469429,226779,True,Fri Dec 01 07:05:20 +0000 2017,"@AmazonHelp just now I received a package and opened it.. see the damage you are making.. my book.. which I ordered and also paid you extra delivery charges for this.. then also getting this type of service..
@115850 this is how treating costumers..?? https://t.co/KTDnFZm7xV",469426,
2817177,785326,True,Mon Nov 27 03:38:36 +0000 2017,"Amazonプライム入ったから
送料なしでタコツボ買えたし
すぐに届いて助かる。
ちゃんと使ってくれた☺️ https://t.co/lfhmmLrGBY",2817176,
234525,171835,True,Thu Oct 05 13:02:09 +0000 2017,@115850 need help with regard to contact number that is given in my profile,234523,
2948080,814210,True,Wed Nov 29 16:34:43 +0000 2017,Hola @116928 creéis que me puede llegar un producto en estas condiciones? https://t.co/qcXwwmQd5y,2948078,
45526,126077,True,Wed Nov 01 16:40:54 +0000 2017,"@115830 Hi, my 'next day' delivery has so far taken a week. Any chance you can speed it up a bit? #NotImpressed",45524,
101729,138283,True,Thu Nov 30 17:34:16 +0000 2017,"@AmazonHelp Una pregunta: hice un pedido que figuraba que llegaba el lunes 4. Al comprarlo me salía que la fecha prevista de entrega era el miércoles 6, pero hoy a cambiado que está previsto para llegar el lunes 4, ¿Y este cambio de fechas? Gracias!",101727,
836188,319054,True,Fri Oct 13 08:49:00 +0000 2017,Where do I buy this? @115850 @118702 https://t.co/dp5KiytWYF,836186,
515316,238699,True,Sat Dec 02 00:30:32 +0000 2017,Hey @115821- thanks for being awesome and having great customer service. I was able to get my problem resolved in a matter of minutes!!,515315,
2390500,688607,True,Tue Nov 14 10:59:28 +0000 2017,"@AmazonHelp I have been contacted by a very helpful representative called Michelle who has said it will be delivered today.Having said that somebody really needs to look into these drivers constantly marking items as delivered when they haven't been, as it is putting me off buying from you.",2390501,2390499.0
2868464,796609,True,Tue Nov 28 01:05:06 +0000 2017,Where my package? @115821 @115817 @AmazonHelp https://t.co/DAFF5WYSco,"2868463,2868465",
1223670,332759,True,Thu Nov 16 13:53:23 +0000 2017,"@116928 compré un libro, se perdió en el camino, volvieron a mandarlo, no llegó, hice todo tipo de gestiones sin éxito. ¿Cuándo me van a entregar el libro? Pedido n.º 408-4988809-6162761",1223669,
917047,337708,True,Sat Oct 21 10:08:58 +0000 2017,@AmazonHelp Prime membership fee return. I've been never use that services. But 99 dollars purchased. I want to return them.,"917048,917049",917045.0
1247293,412642,True,Thu Oct 26 01:18:21 +0000 2017,"@117634 @115821 Your latest Kindle app update is so terrible it means uninstall, and if I'm not reading then I'll have to cancel Prime",1247291,
468244,226493,True,Fri Dec 01 06:00:07 +0000 2017,"@AmazonHelp Engineer supposed to come today at 10 am, he hasn't come and he is not picking up his phone. I am sick and tired of this now",468243,468245.0
2480928,708894,True,Sun Oct 29 22:25:31 +0000 2017,"@AmazonHelp yes, 10 times. I change it but can't login using my new p/w.",2480930,2480927.0
2384562,282320,True,Fri Oct 20 09:00:06 +0000 2017,@AmazonHelp Only that it would be sometime today. The item was needed for an important client this morning so was ordered weds on prime next day,2384564,2384561.0
2632966,253204,True,Fri Nov 17 18:39:24 +0000 2017,"Can anyone on @AmazonHelp advise on a quick query? If I buy an @115830 e-voucher for my friends in Southern Ireland, where they obviously have euros, will they still be able to use them? Many thanks in advance. :-)",2632965,
2490686,127905,True,Wed Nov 15 16:46:56 +0000 2017,.@AmazonHelp where do I get support for Amazon Photo?,2490684,
399879,210547,True,Mon Oct 09 18:57:14 +0000 2017,@210549 @116316 einen Baumwollstrick bitte,399877,399888.0
1298495,423466,True,Thu Oct 26 22:41:17 +0000 2017,Just my luck... who did you deliver my package to @115821 ????,1298494,
1971956,584101,True,Sun Oct 29 01:54:02 +0000 2017,@AmazonHelp is there a way to have my same day deliveries delivered same day? I’ve had a 0% success rate on 3 orders. Is Prime punishing me?,1971954,
1529921,474829,True,Fri Nov 03 20:15:56 +0000 2017,@AmazonHelp The last tracker today says it will arrive between Saturday and Wednesday. If I needed it next week I wouldn’t have been using prime https://t.co/CiyqxPFT8c,1529923,1529919.0
2957083,816259,True,Wed Nov 29 19:38:17 +0000 2017,@AmazonHelp Porque todo llega en tiempo y forma!! Si necesito algo urgente es la mejor opción para tenerlo en menos de 24 horas! 😍,2957085,2957082.0
2532496,720718,True,Mon Oct 30 12:01:03 +0000 2017,@720719 @115825 Vielleicht morgen.,2532495,2532497.0
1379342,441124,True,Mon Oct 16 15:38:54 +0000 2017,@AmazonHelp Cheers for the quick response. Can't seem to select location for N.Ireland. I'll wait for ticket link and check back. Thanks again 😁,1379344,1379341.0
234138,171754,True,Thu Oct 05 12:56:04 +0000 2017,@AmazonHelp （´-`）.｡oO (地元のスーパーに置いてないものも取り揃えて下さってるので大変重宝してます…ありがとうございます…),234140,234137.0
2722144,763716,True,Sun Nov 26 23:15:14 +0000 2017,@AmazonHelp The delivery map feature is fun. I got to watch my driver get rerouted 3 times when across the street from me and then circle my building for an hour before driving away.,2722143,
2306093,669035,True,Sun Nov 12 22:53:23 +0000 2017,無料プライム解約するの忘れてたしぴったり30日過ぎてて絶望,2306092,
2777424,775975,True,Tue Nov 21 15:41:33 +0000 2017,@AmazonHelp Estoy muy harta de esta situación. Lo he dicho por activa y por pasiva y seguís mandando cosas por Correos. LA GENTE PAGA POR UN SERVICIO. DADLE ESE SERVICIO. CORREOS NO PROPORCIONA ESE SERVICIO.,2777422,2777426.0
527629,242140,True,Sat Dec 02 08:06:21 +0000 2017,@AmazonHelp I'm trying to get a package delivered too my po box and it's going through ups surepost and they keep trying to bring it too the post office when it's closed and I don't know what to do. I just want my package.,527628,
752372,299819,True,Wed Oct 11 14:05:21 +0000 2017,"Echt jetzt, @124285 @116316??? https://t.co/gFhgli3pY6",752370,
2418487,694895,True,Tue Nov 14 17:54:28 +0000 2017,@AmazonHelp It says “Not yet shipped” https://t.co/juTj5Wd1ch,2418485,2418489.0
2960505,799915,True,Wed Nov 29 20:38:44 +0000 2017,How do you deal with CSReps like the ones at @116090 that don’t have the reading comprehension skills required to understand your problem?,2960500,
65809,131051,True,Thu Nov 30 08:30:29 +0000 2017,@115830 WTF!!! Just been sent 2 parcels of used rubbish 😱😡 https://t.co/25Nlai5L21,65808,
378847,205904,True,Thu Oct 12 12:08:30 +0000 2017,@AmazonHelp Thanks amazon. Issue sorted finally. You guys are the best.,378849,378846.0
2318208,672037,True,Mon Nov 13 10:04:55 +0000 2017,"@132789 @122424 is so unresponsive in their support that they could not solve a problem in months
same is the case with @AmazonHelp. both colluded to cheat customer. both of them are equally unresponsive. @115851.",2318207,
1380576,441362,True,Mon Nov 06 23:31:24 +0000 2017,@AmazonHelp It’s been replaced once (the 1st time) and “updated” the 2nd. It won’t even turn on now. It’s fully charged.,1380575,1380577.0
21583,120701,True,Tue Oct 31 11:43:24 +0000 2017,@AmazonHelp Trust me it useless to narrate my experience in the app feedback...I want a resolution... And commitment that this won't be repeated and a compensation,"21584,21582",21585.0
548009,247506,True,Sat Dec 02 18:25:32 +0000 2017,"@AmazonHelp Uff. Hab es raus gefunden. Lag an unterschiedlichen Verrechnungsbeträgen aus den cyberweek Aktionen, die nur auf den Rechnungen, nicht aber in der Bestellübersicht zu finden sind.",548011,548008.0
2603075,736640,True,Fri Nov 17 08:53:08 +0000 2017,"@120533, I have been client of US Amazon since years ago and over there the service is impecable however I cannot understand why here in France your service is so erratic so unreliable. This 3rd time I try to buy this item unsuccessfully .Please check your management system... https://t.co/7PoWI11iDM",2603074,
1403211,446251,True,Mon Oct 16 16:47:10 +0000 2017,"@137605 Sin respuesta, pedido realizado el miércoles 13 de Octubre en @116928 envío en 1 día",1403209,1403216.0
1363153,437401,True,Fri Oct 27 20:46:10 +0000 2017,I thought @117795 next day delivery meant next day delivery. Apparently not. #amazon #prime massive let down.,1363152,
989748,354460,True,Sat Nov 25 10:24:52 +0000 2017,"I want to know about the return policy of this product https://t.co/HL9VMddMmH in case there is any problem, you know. @115850",989747,
2331895,674998,True,Fri Oct 20 01:09:55 +0000 2017,"@AmazonHelp 
kindle unlimitedをキャンセルできません。メンバーシップの管理というページにいっても表示されるのは会員登録を継続というボタンのみです。
入会日から２ヶ月たっているのですが、先月からこの状態で、◯◯日まで利用できますも１ヶ月更新されています",2331894,
811611,313375,True,Thu Oct 12 19:35:35 +0000 2017,@117795 your delivery person wouldn't answer his phone and cancelled my order. Why can't I cancel his tip?,811610,
2504969,477376,True,Wed Nov 15 21:03:26 +0000 2017,@AmazonHelp paid for an HD video and got this https://t.co/VjCqshN79m,2504968,
1327029,429618,True,Sat Nov 25 20:50:12 +0000 2017,Thanks @115830 for leaving my parcels just on my door step for everyone to see 👍👍👍👍👍,1327028,
2922621,808810,True,Wed Nov 29 01:50:48 +0000 2017,"There is nothing quite as enjoyable as spending an hour putting together a toddler bed only to discover on the final step they didn't give you the proper parts. Thanks, @115821!",2922619,
299616,187417,True,Sat Oct 07 03:28:46 +0000 2017,@AmazonHelp i have shared the details but no one has contacted me yet. If you not able to contact me in next one hour there is no reason to contact me.,299617,299614.0
2757405,771682,True,Tue Nov 21 02:54:58 +0000 2017,"@AmazonHelp Need immediate assistance, booked an online movie ticket with BookMyShow, received transaction ID but haven't received details of the payment or seat numbers yet.",2757404,
417031,214491,True,Tue Oct 10 02:56:11 +0000 2017,Salty because my amazon order says that my package has been here since Thursday but somehow our post office doesn't have it 🙃,417029,
2102500,620878,True,Wed Nov 08 10:57:27 +0000 2017,"@AmazonHelp ご丁寧にありがとうございます。
久しく利用していませんが、機会がありましたらまたお買い物させてください。",2102499,2102501.0
1219921,406217,True,Wed Oct 25 15:33:31 +0000 2017,@AmazonHelp Telefon-Support angeben könnte! (2),1219922,1219920.0
229824,170768,True,Thu Oct 05 09:07:43 +0000 2017,"@AmazonHelp Done.But wont keep silence if I wont get the same item.
Now its cost is more than what I hv ordrd actually.
It is ur fault u hv to pay 4 it",229826,229823.0
802313,311187,True,Thu Oct 12 16:49:59 +0000 2017,"@AmazonHelp Kann es sein, dass dieser Hinweis in der mobilen Ansicht nicht angezeigt wird?",802314,802312.0
2823959,786822,True,Mon Nov 27 09:27:24 +0000 2017,@AmazonHelp Ordering items as usual but the address on the box is incorrect. Luckily my neighbour redelivers them for you.,2823961,2823958.0
2403846,691488,True,Wed Nov 15 14:56:58 +0000 2017,@AmazonHelp Still no resolution #BoycottAmazon don't use amazon anybody amazon is a cheater and won't fulfill your orders they are just liars and fraud,2403847,2403845.0
2884085,800055,True,Tue Nov 28 10:41:13 +0000 2017,"Ahhh man! @115830 or @126705 played rugby with my new candle. It smells good though, it's just in a thousand bits! https://t.co/IiauKcFEgW","2884084,2884086",
579088,255992,True,Sun Dec 03 10:54:31 +0000 2017,@AmazonHelp Who do I ask for?,579086,579089.0
1661842,506831,True,Tue Oct 17 14:53:56 +0000 2017,It's silly how hard it is to change my Super Mario Odyssey pre-order on @115821. I want to change my physical order to a digital one. dasit.,1661840,
246486,174543,True,Thu Oct 05 15:15:32 +0000 2017,@AmazonHelp fuck! Can you guys have the decency to call? Give me my money back you shits. #Panic #ecommerce #Theft,"246485,246487",
2736368,309662,True,Tue Nov 21 02:34:36 +0000 2017,@AmazonHelp Still no package.. never using #amzl_us again.,2736369,930296.0
1125133,385297,True,Wed Nov 15 13:34:18 +0000 2017,"I'm loving my @115833! ❤️ But how do I train Alexa or create voice profile? There seems to be an error in the Settings &gt; Your Voice. I can't click ""begin"". https://t.co/AzgksdpTtG",1125132,
2536409,445566,True,Thu Nov 16 08:17:48 +0000 2017,@AmazonHelp This review is in violation of your community guidelines. Please have it removed. Thank you. https://t.co/L2WBaI4xvp,2536407,
363674,202185,True,Sun Oct 08 17:14:43 +0000 2017,@115850 had ordered mi3c wifi router.prices drstically changed in few days.kindly refund d xtra amnt if possible. it'd be a great gesture,363673,
35851,123811,True,Thu Nov 02 20:26:35 +0000 2017,@AmazonHelp they took additional details and verified my phone and still failed to deliver today.  I assume i need to stand out on the street waving.,35852,35850.0
427300,216638,True,Tue Oct 10 13:08:57 +0000 2017,@115830 what is up with your delivery service? Drivers suddenly ignoring my safe place instruction - after 2 yrs of #prime membership! 😡,427297,
132425,145875,True,Fri Nov 24 08:05:10 +0000 2017,@AmazonHelp Trying to escalate a returns issue. A supervisor was supposed to email me yesterday morning but didn't.,132423,132429.0
316305,184608,True,Sat Oct 07 08:04:46 +0000 2017,@115850 Absolutely thrilled to inform you that my package supposed to be delivered by 8 pm yesterday has still to reach me at 13:40 today,316304,
2734314,766362,True,Mon Nov 20 18:35:51 +0000 2017,@AmazonHelp No me ha llegado el paquete que tenia que llegar el 18 y aun nada,2734313,
1229526,119403,True,Wed Oct 25 21:00:10 +0000 2017,"Halloween is sorted ladies and gents, @115821 have me broken glasses but you get the idea 🎃😂 https://t.co/cuuMxcU1Cr",1229525,
2835615,789282,True,Mon Nov 27 14:59:43 +0000 2017,@AmazonHelp The safe place is in the shed 😂 it always has been but they just didn’t this time . The item was supposed to be a present ! It’s ruined,2835614,2835616.0
2230325,481013,True,Fri Nov 10 15:02:23 +0000 2017,Well the service that you provide @115850 is impeccable! It's been over 10 days and the product is still not been delivered. Infact paying for same day delivery you didn't deliver it on the same day. Great experience @115821 @115830,2230323,
953141,346152,True,Sat Oct 21 20:36:11 +0000 2017,"@115833 Do I ALWAYS hv to tell #Alexa “to play on @115888” after a request for my premium acct? Otherwise, it’ll ONLY play a sample.",953140,
420447,215067,True,Wed Oct 11 11:21:45 +0000 2017,@AmazonHelp You may contact me at +91 9029558838,420449,420444.0
2418185,694859,True,Tue Nov 14 18:01:26 +0000 2017,"@AmazonHelp I ordered the camera camera but it did not leave the facility. I also payed the one day shipping fee was supposed to receive it today and all the facility could do is look for it.  Sometimes giving free shipping due to inconvenience is not good enough, I needed this camera today.",2418184,2418186.0
994189,178186,True,Sat Oct 14 13:26:39 +0000 2017,@AmazonHelp UK,994190,994188.0
2281462,663172,True,Sun Nov 26 15:43:37 +0000 2017,@115821 @115830 NOT HAPPY! firstly you just leave my parcel on my door step for anyone to take and secondly it is so badly wrapped that the contents fell out as my husband picked it up giving the contents away and showing him his Christmas gift! #part 1 #nothappy #amazon,2281461,
1936424,576114,True,Wed Oct 18 15:06:12 +0000 2017,@AmazonHelp I have reset and changed my password multiple times yet it always says it's incorrect,1936423,
318905,178550,True,Sat Oct 07 08:54:54 +0000 2017,Still waiting for the apology letter from both dept. customer care supervisor and delivery team @AmazonHelp @115850 @115851,318904,
888332,330922,True,Sat Nov 25 14:05:25 +0000 2017,"I ordered gold coin on 15th Oct'17 and received empty package on 29th Oct'17. No proper response and eluding from the facts,Order No: 402-1141217-7676326
I Trust your logo A-Z smile and hope I get my issue resolved at the earliest.
#IAMTHEVICTIM
@115850 @115851","888333,888331,888334",
1714287,399141,True,Tue Nov 07 02:39:34 +0000 2017,@212074 I paid for 1 day delivery it shipped yesterday eve so its going to b 2 day because amazon should have sent the info Fri to ups 4 1 day today,1714286,1714288.0
1483556,464513,True,Fri Nov 03 11:25:29 +0000 2017,@AmazonHelp It was delievered today. Thanks!,1483558,1483555.0
609450,264876,True,Wed Nov 22 12:27:14 +0000 2017,"Ah tiens, amazon Allemagne fait toujours des promotions sur les CDs contrairement à amazon France. Pour ben je sais où je vais aller les commander désormais. @120533 @116316",609448,
139977,147578,True,Fri Nov 24 11:27:37 +0000 2017,"AmazonVideoで神様メール (https://t.co/db0LDxWJHp)を視聴中…
#神様メール
#映画
@120465",139976,
1539907,477284,True,Tue Oct 17 23:00:13 +0000 2017,"@AmazonHelp Yes, I have not received a response.",1539908,1539906.0
99791,137847,True,Thu Nov 30 19:59:39 +0000 2017,@AmazonHelp @AmazonHelp your team doing totally farud with us we are seller if our account was suspend then why your team not giving any support or guide us. You charging a big amount commission and also doing farud,"99793,99794",99789.0
180136,158389,True,Wed Oct 04 07:56:25 +0000 2017,@AmazonHelp Done.,180135,180137.0
2752525,270761,True,Tue Nov 21 01:18:57 +0000 2017,"@116875 Llevo más de dos semanas tratando de averiguar el estado de un reembolso, pero seguramente la importancia que le ponen a su clientela en la misma situación, es la veces que nuestro presidente sabe decir bien: infrastructure ¡Gracias, Amazon! Son de lo peor.",2752523,
936075,341920,True,Fri Oct 13 23:12:31 +0000 2017,@AmazonHelp Nope from your warehouse. First one was replaced and just got the replacement today and same thing,936077,936074.0
1043654,366798,True,Mon Oct 23 10:19:17 +0000 2017,@AmazonHelp @115821 @115850 Can you tell me if I can expect delivery of my product today?,1043655,1043653.0
2541748,722699,True,Thu Nov 16 12:00:45 +0000 2017,@2600 et amazon vous vous moquez de moi pour les deux commandes qui devaient arriver aujourd'hui et/ou demain Et qui sont en retard,2541746,
489503,220269,True,Fri Dec 01 16:08:16 +0000 2017,"the good wife ist endlcih wieder auf Prime Video, und diesmal alle Staffeln! Kann ich das endlich mal beenden.",489502,
1950054,342210,True,Wed Oct 18 16:56:56 +0000 2017,@AmazonHelp Can you look into my order to see when it might ship?,1950056,1950053.0
2064377,404003,True,Wed Nov 08 15:47:38 +0000 2017,@AmazonHelp Plz do give me reply in link,"2064378,2064379",2064375.0
1755211,528605,True,Tue Nov 07 19:20:01 +0000 2017,@AmazonHelp  I am waiting for my one day promised delivery even on the second day. PATHETIC! No response. Order# 114-1485690-6070629,1755209,
2862046,567156,True,Mon Nov 27 22:54:57 +0000 2017,"@115821 @123967 i called customer service and they told me to ""try to locate my package"" .... How am I supposed to locate my package??!",2862044,2862047.0
1206829,376220,True,Wed Oct 25 09:54:49 +0000 2017,@AmazonHelp all 2000 rs gvs bought from Bookmyshow and Giftyr have been locked in Amazon account.  C care doesn't have any info in this,1206831,1206828.0
965182,349039,True,Sat Oct 14 04:06:30 +0000 2017,Wow! Very unimpressed with @115830. The customer service is very unhelpful.,965179,
2470996,706750,True,Wed Nov 15 11:54:19 +0000 2017,@AmazonHelp Amazonさん、ありがとう😊,2470998,2470995.0
627663,249664,True,Wed Nov 22 15:35:08 +0000 2017,"@AmazonHelp I would contact the carrier Hermes if the contact information was readily available. All I have is the tracking information and number. Checked with neighbours, no sign of it. How do I contact the carrier.",627665,627662.0
609352,264856,True,Wed Nov 22 12:16:38 +0000 2017,@AmazonHelp Why can’t u write and responses all at once what was the reason to let u know the issue at first place,609351,609353.0
2205456,644833,True,Thu Oct 19 14:27:19 +0000 2017,Poke @87179 https://t.co/p1nHnkGTAo,2205454,
